beatmap_id,artist,title,version,dominant_mods,sr,farm_score,base_farm_score,confidence,confidence_label,efficiency_agreement,efficiency_disagreement,disagreement_penalty,pp_efficiency_shrunk,realized_efficiency_shrunk,overrep,profile_impact,median_position,top10_count,top20_count,top30_count,forgiveness,median_acc,pct_miss_free,median_combo_ratio,hit_length,cs,od,mean_pp,p90_pp,max_pp,raw_count,passcount,url
1759876,iru1919,Tenko,Insane,NM,4.86163,0.5196807264669114,0.5196807264669114,0.3103448275862069,explore,corroborated,0.0,0.0,0.01588811010275018,0.02991506954512014,0.18596765310219363,0.1369206952075075,69.0,0,0,1,-0.1742350879661673,98.0122,0.5555555555555556,0.9948364888123924,107,5.0,8.0,168.4169222222222,304.503,373.179,9,30960,https://osu.ppy.sh/b/1759876
1508535,kana,Hammer o Denpa Song ni Shitemita,Baka,NM,4.96307,0.5188002848405264,0.5188002848405264,0.7222222222222222,supported,corroborated,0.0,0.0,0.03483957787702697,0.014363266373494051,-0.21789371896747417,0.1566068708832043,60.5,3,8,12,-0.4734680341783425,97.8142,0.5961538461538461,0.9986149584487535,59,3.5,8.0,227.5072153846154,424.185,467.745,52,126945,https://osu.ppy.sh/b/1508535
187378,EGOIST,Namae no Nai Kaibutsu (TV Size),PSYCHO-PASS,NM,5.00934,0.5175498011064696,0.5175498011064696,0.6666666666666666,supported,realized_only,0.0,0.0,-0.027793592798095637,0.06540723906171232,-0.20675009824285223,0.21081096094282814,39.5,6,12,15,-0.03433175022752452,96.53005,0.55,0.9465020576131686,81,4.0,8.0,134.302335,174.13000000000002,443.438,40,193062,https://osu.ppy.sh/b/187378
744222,Katakiri Rekka & Suzuyu,Girl meets Love,xxdeathx's Shiranui,NM,5.36553,0.5174602389129055,0.5174602389129055,0.8780487804878049,high_conf,corroborated,0.0,0.0,0.02303851306689133,0.023886884844347454,-0.1564656300402576,0.16532580008838796,56.0,11,23,30,-0.6852669704520011,98.4883,0.7222222222222222,0.9982817869415808,98,4.0,8.5,188.45195416666667,228.225,582.831,144,280793,https://osu.ppy.sh/b/744222
513245,Gavin G,Culture,Insane,NM,5.05302,0.5174238849463668,0.5174238849463668,0.4594594594594595,explore,corroborated,0.0,0.0,0.03656793600890366,0.012834804802998692,-0.22863022896834828,0.1500086701487868,71.0,0,2,5,-0.7054432909553177,97.1781,0.8235294117647058,0.9980952380952381,87,4.0,8.5,283.4265176470588,494.1146,513.404,17,41647,https://osu.ppy.sh/b/513245
2161926,DIVELA feat. Hatsune Miku,Beat Syncer,Extra,NM,5.27461,0.5115973376954723,0.5115973376954723,0.935064935064935,high_conf,corroborated,0.0,0.0,0.04214438369751828,0.007785549805720486,0.462006523745427,0.16508102502830674,56.0,14,44,71,-0.14830648635971067,98.0651,0.4618055555555556,0.8773424190800682,96,3.8,9.0,208.827503125,435.14410000000004,576.468,288,417240,https://osu.ppy.sh/b/2161926
540798,Ikimono Gakari,Netsujou no Spectrum,Sins,NM,4.81183,0.5107524245064466,0.5107524245064466,0.908675799086758,high_conf,realized_only,0.0,0.0,-0.014871777882959068,0.05427678188234395,0.15980180854786372,0.20491876415272867,50.0,24,51,69,0.2275561390793612,94.59060000000001,0.5527638190954773,0.9770833333333333,88,4.0,7.7,116.96639497487438,176.87620000000055,498.447,199,796298,https://osu.ppy.sh/b/540798
689157,yanaginagi,Haru Modoki,Walao's Insane,NM,5.0169,0.5101240509798549,0.5101240509798549,0.574468085106383,supported,realized_only,0.0,0.0,-0.009534989690741734,0.04986501733263971,-0.21473072343784813,0.20026383068461143,37.0,4,9,12,-0.5507844898995022,97.5993,0.6666666666666666,0.9961464354527938,86,4.0,8.0,239.68834074074073,437.83700000000005,480.398,27,71652,https://osu.ppy.sh/b/689157
1623092,Aitsuki Nakuru,Monochrome Butterfly,A r M i N's Expert,NM,5.06896,0.5062447840389641,0.6519260201329589,0.9632352941176471,high_conf,formula_only,0.4856041203133159,0.14568123609399478,0.08104310804118443,-0.012055733644245234,-0.1151214776441692,0.15906732795690162,58.0,25,63,121,0.11077596671038242,97.14,0.3702290076335878,0.9010989010989011,84,4.0,8.8,174.96896603053435,400.9728,577.719,524,1516770,https://osu.ppy.sh/b/1623092
1034482,*namirin,Koi no Hime Hime Pettanko,Extra,NM,5.3941,0.5057282433803872,0.5057282433803872,0.9227799227799228,high_conf,corroborated,0.0,0.0,0.03103112384135876,0.016362559565939065,-0.12696266576140136,0.1728950916713133,54.0,21,37,57,-0.1464081925773877,97.4047,0.5146443514644351,0.9281663516068053,92,4.0,8.5,177.3783489539749,222.18,598.703,239,455691,https://osu.ppy.sh/b/1034482
5508771,Set It Off,Dream Catcher (Nightcore & Cut Ver.),Collab Expert,NM,4.99893,0.5052625341800974,0.5052625341800974,0.6,supported,corroborated,0.0,0.0,0.024764063704803684,0.021441062445638714,1.0354490417527729,0.18956287866058286,40.5,3,8,11,1.043646763431783,94.19935,0.36666666666666664,0.5362116991643453,60,2.6,8.8,202.11950666666664,351.9271,414.4,30,18287,https://osu.ppy.sh/b/5508771
973744,CHiCO with HoneyWorks,Heart no Shuchou,Pain,NM,5.22505,0.5049772087955275,0.5049772087955275,0.8742138364779874,high_conf,corroborated,0.0,0.0,0.02651137426682061,0.019989848583654695,-0.13619759608125506,0.15221218192534292,59.0,5,18,28,-0.30104343463904754,97.9742,0.5251798561151079,0.95,82,4.2,8.2,166.15855179856115,210.303,546.743,139,319189,https://osu.ppy.sh/b/973744
915154,Porno Graffitti,Melissa (TV size ver.),Melissa,NM,5.00579,0.5029788357240881,0.5029788357240881,0.801980198019802,high_conf,corroborated,0.0,0.0,0.04445261578708743,0.005168052741158504,-0.030535524423184305,0.15875085614576964,53.0,4,10,19,-0.13974029546272942,96.8013,0.5061728395061729,0.9921259842519685,99,4.0,8.2,219.57517160493825,428.165,717.06,81,224445,https://osu.ppy.sh/b/915154
1927990,IU,Nae Kkumeun Patissiere (TV Size),Keitaro's Extra,NM,5.11324,0.502172366465405,0.502172366465405,0.23076923076923078,explore,realized_only,0.0,0.0,-0.0005316680253627352,0.041836552501602134,0.09671588961011277,0.18435948268091773,63.0,1,2,2,-0.7760994014556655,98.05125000000001,0.8333333333333334,0.9967532467532467,87,4.5,8.5,145.48749999999998,175.4875,176.185,6,12321,https://osu.ppy.sh/b/1927990
1454357,HoneyWorks feat. Gero,Jakusha no Sengen,Desperation,NM,5.18193,0.4999662835935167,0.4999662835935167,0.3333333333333333,explore,corroborated,0.0,0.0,0.015306897140579642,0.02871428408967016,-0.24243243474481238,0.1793822535369821,62.5,2,2,2,-0.4278360236045157,97.52064999999999,0.6,0.9980657640232108,94,3.7,8.7,155.62209000000001,189.2925,202.986,10,36603,https://osu.ppy.sh/b/1454357
1183603,NICO Touches the Walls,Hologram,Afterimage,NM,4.97246,0.49851313859522384,0.49851313859522384,0.4594594594594595,explore,corroborated,0.0,0.0,0.02719731898117221,0.018880310337873712,-0.22613111638136357,0.18898007982473436,43.0,3,3,5,0.9952284567881154,94.5513,0.23529411764705882,0.6028368794326241,84,4.0,8.3,97.979,133.96640000000002,159.497,17,82676,https://osu.ppy.sh/b/1183603
1098658,Duca,Natsukoi,Vivid,NM,5.11891,0.49817703557553006,0.49817703557553006,0.375,explore,corroborated,0.0,0.0,0.01552248837121109,0.028386158455491015,0.0333549650920385,0.15834433244342222,69.0,2,2,3,-0.8826183018706262,98.4553,0.75,0.9973913043478261,97,4.0,8.2,233.87883333333335,496.7774000000001,693.109,12,41687,https://osu.ppy.sh/b/1098658
1837184,Nanamori-chu * Goraku-bu,Yuriyurarararayuruyuri Daijiken (TV Size),Seto's Insane,NM,4.93068,0.49793372755647247,0.49793372755647247,0.5348837209302325,supported,corroborated,0.0,0.0,0.0007207845305844465,0.040453497096646356,0.5660961092020219,0.1950936177910758,48.0,3,7,7,0.5913836444212697,95.6262,0.34782608695652173,0.6859504132231405,87,4.0,8.0,105.50588695652175,146.95540000000003,159.984,23,52785,https://osu.ppy.sh/b/1837184
798827,"Yamazaki Haruka, Tadokoro Azusa, Machico",Dreaming!,Ins@ne,NM,5.00273,0.49694486596873944,0.49694486596873944,0.3103448275862069,explore,realized_only,0.0,0.0,-0.025844671866530895,0.06206450584899237,-0.19647213997838228,0.19617946571587583,41.0,1,2,3,0.054300264978867384,95.467,0.5555555555555556,0.9938144329896907,84,4.0,8.0,157.7020222222222,270.0538,472.101,9,39061,https://osu.ppy.sh/b/798827
211697,DJ Genericname,Dear You,Dear Nemis,NM,5.27034,0.49687238143677603,0.49687238143677603,0.921875,high_conf,realized_only,0.0,0.0,-0.018561972165624253,0.056110828219606,0.09135240964014825,0.22919193090126944,41.5,42,74,100,-0.4975160280292919,97.9359,0.635593220338983,0.9985815602836879,111,4.0,8.0,195.06064788135592,323.807,589.226,236,440149,https://osu.ppy.sh/b/211697
1840047,THE ORAL CIGARETTES,Livelock Art,Insane,NM,5.13266,0.4957190157586398,0.4957190157586398,0.42857142857142855,explore,corroborated,0.0,0.0,0.004207325037813229,0.03741794723173299,-0.0487008312574787,0.16813241946161808,41.0,1,3,4,-0.4046477702729459,98.04690000000001,0.5333333333333333,0.9971988795518207,114,3.8,8.2,202.45033999999998,435.099,467.188,15,50913,https://osu.ppy.sh/b/1840047
1602967,Luck Life,Symbol (TV Size),Rebels,NM,4.89229,0.49449095328740295,0.49449095328740295,0.2857142857142857,explore,corroborated,0.0,0.0,0.006720785994857934,0.03526092709846667,-0.42555622387053826,0.17354472734854437,35.0,0,2,3,0.4595076601994027,93.31524999999999,0.5,0.9724264705882353,87,4.0,8.0,129.9343875,229.98399999999995,414.672,8,83025,https://osu.ppy.sh/b/1602967
1536687,ClariS,Ai Wo Utae,Kyuukai's Expert,NM,5.08599,0.4897801319056956,0.4897801319056956,0.7560975609756098,supported,corroborated,0.0,0.0,0.03428982151993446,0.012345941363725455,0.09471745257207777,0.15858406072448575,57.0,4,9,13,-0.11664001435214402,96.54165,0.5483870967741935,0.996268656716418,98,3.6,8.5,187.5307193548387,406.37479999999994,508.085,62,127629,https://osu.ppy.sh/b/1536687
3399989,Aimer,Zankyo Sanka (TV Size),Expert,NM,5.24401,0.48611376188233063,0.48611376188233063,0.7530864197530864,supported,corroborated,0.0,0.0,0.047921439640865586,0.0009019036182318398,0.044819442600961844,0.17363826860620513,48.0,5,10,15,0.3610609293841718,95.2498,0.4262295081967213,0.9193245778611632,86,4.0,8.7,141.51388852459016,216.099,526.269,61,150707,https://osu.ppy.sh/b/3399989
1783310,SOUND HOLIC,Airman ga Taosenai (SOUND HOLIC Ver.),Agatsu's Expert,NM,5.22152,0.4854376994268348,0.4854376994268348,0.6825396825396826,supported,corroborated,0.0,0.0,0.024737299337139806,0.019778097167259066,0.20804902945928325,0.17869931243496476,58.0,4,8,11,0.0003605715976760446,97.8814,0.4186046511627907,0.7375776397515528,111,4.0,8.0,222.4676627906977,474.83520000000004,550.361,43,99783,https://osu.ppy.sh/b/1783310
4803448,Suzuki Konomi,Reweave (TV Size),kowari's Insane,NM,5.01244,0.4828092595739203,0.4828092595739203,0.2,explore,corroborated,0.0,0.0,0.005144087288403309,0.03555578576311834,0.4269379428164634,0.20494735920973767,26.0,1,2,3,2.060928627896121,91.0046,0.0,0.5059055118110236,86,4.0,8.0,81.40090000000001,109.336,132.819,5,11567,https://osu.ppy.sh/b/4803448
1981685,Yuya Matsushita,Trust Me (TV Size),Deception,NM,4.89997,0.48254274114716766,0.48254274114716766,0.3333333333333333,explore,realized_only,0.0,0.0,-0.0019227375155592887,0.04130435584680619,0.33107362207722457,0.21163738528772985,58.5,2,2,2,-0.17541735035184577,97.7155,0.5,0.918724279835391,86,4.0,8.5,166.16057,364.69489999999996,385.979,10,24147,https://osu.ppy.sh/b/1981685
1370268,Guilty Kiss,Shadow gate to love,Karen's Insane,NM,4.82616,0.47888310493037956,0.47888310493037956,0.2,explore,corroborated,0.0,0.0,0.038923825419073764,0.0076354290604650765,0.24519593439034063,0.16509450527557543,35.0,0,0,2,0.2895203435669117,96.5247,0.4,0.8161764705882353,94,4.0,8.0,107.20706,124.423,129.067,5,22176,https://osu.ppy.sh/b/1370268
1573008,Hitomi Harada,Overdrive,Insane,NM,5.09572,0.47483329160700416,0.47483329160700416,0.4444444444444444,explore,realized_only,0.0,0.0,-0.011372239539419063,0.0483662313063732,-0.10196383148176563,0.2387964367387517,62.0,4,4,5,-0.177217752383503,97.16475,0.5625,0.9215017064846416,96,4.0,8.5,135.6438,188.007,212.206,16,85788,https://osu.ppy.sh/b/1573008
1762425,YUI,Rolling star (TV Size),Insane,NM,4.80253,0.47475512078821275,0.47475512078821275,0.375,explore,corroborated,0.0,0.0,0.04383258227318009,0.00327580619654855,-0.09920703424851503,0.13309905999888497,60.0,0,0,1,-0.4009038471962494,97.85714999999999,0.5833333333333334,0.9933920704845816,88,4.0,8.5,210.38267499999998,384.0438,407.116,12,44730,https://osu.ppy.sh/b/1762425
899103,fhana,Kimi to Iu Tokuiten [singular you],HB's Insane,NM,5.12862,0.47227592054531464,0.47227592054531464,0.7101449275362319,supported,realized_only,0.0,0.0,-0.005908444031587318,0.04368680772514262,0.04897856857637577,0.17056837584205556,47.0,5,7,14,-0.7662911962870942,98.7851,0.7142857142857143,0.9982078853046595,105,4.0,8.0,214.41625510204082,441.59540000000004,514.28,49,135253,https://osu.ppy.sh/b/899103
1030012,MUMEI_ver.SP,Kokoro ga Odoru Herb Tea yoo,Left's Insane,NM,5.01547,0.4692386495316168,0.4692386495316168,0.3103448275862069,explore,realized_only,0.0,0.0,-0.017130730398084562,0.052593519309594106,-0.14840538681490653,0.2065488171337423,37.0,1,3,4,-0.08849124422450552,97.6507,0.4444444444444444,0.7871621621621622,90,3.8,7.0,203.7263111111111,359.0672,397.172,9,77386,https://osu.ppy.sh/b/1030012
4777435,Linkin Park,The Emptiness Machine (Cut Ver.),Ram's Another,NM,4.88974,0.4679166900697428,0.4679166900697428,0.7297297297297297,supported,corroborated,0.0,0.0,0.045797428810895775,0.0010900198755363893,1.1980787754377487,0.17060462220242412,47.0,2,12,19,0.5992893809866504,95.82285,0.25925925925925924,0.7519561815336464,118,3.8,8.8,144.89907777777776,324.1433,428.921,54,73602,https://osu.ppy.sh/b/4777435
3471316,halca,Sentimental Crisis (TV Size),<3,NM,5.20464,0.4673033798628267,0.505797848955466,0.25925925925925924,explore,formula_only,0.12831489697546428,0.03849446909263928,0.056654161064156223,-0.004556932923604982,0.3200254192757763,0.14785162063175525,59.0,1,1,1,2.27979946222814,87.1974,0.2857142857142857,0.49333333333333335,87,4.0,8.5,132.58585714285715,271.3322000000001,458.087,7,23229,https://osu.ppy.sh/b/3471316
863999,fhana,tiny lamp (TV-size),Extra,NM,5.29335,0.4665534584245127,0.4665534584245127,0.6153846153846154,supported,corroborated,0.0,0.0,0.02377975298462956,0.01895520467398465,-0.1622153882886009,0.1626562294887156,55.5,2,2,5,-0.5412167101381465,97.98925,0.6875,0.9979757085020243,89,4.0,8.4,244.5482125,498.3902000000001,527.584,32,87254,https://osu.ppy.sh/b/863999
4454920,Marina and the Diamonds,How to Be a Heartbreaker (Nightcore & Cut Ver.),I Think I Do...?,NM,4.8452,0.4657226863036489,0.49830975273221556,0.6153846153846154,supported,formula_only,0.10862355476188887,0.03258706642856666,0.05514765402091356,-0.0039630024258205596,0.8705642258334854,0.17274260317381032,52.5,3,5,7,0.742118686313188,93.6123,0.46875,0.6815286624203821,63,3.8,9.0,183.577721875,388.8122,438.614,32,43407,https://osu.ppy.sh/b/4454920
2193895,Ahomushi,Koko wa Doko (TV Size),Distress,NM,5.33359,0.46374767645950954,0.46374767645950954,0.7530864197530864,supported,corroborated,0.0,0.0,0.010152988452064792,0.029845239833018858,0.19972450262899663,0.17745234453938888,43.0,3,13,21,-0.5370190243867724,98.48479999999999,0.6065573770491803,0.9885714285714285,58,3.8,8.7,314.6016131147541,517.325,538.291,61,81036,https://osu.ppy.sh/b/2193895
2044368,Oomori Seiko,JUSTadICE (TV Size),Reform's Expert,NM,5.03345,0.463405462976055,0.463405462976055,0.9741602067183462,high_conf,corroborated,0.0,0.0,0.02551428731960441,0.0172711393524999,0.2256174474030018,0.1754798040653563,51.0,58,133,208,-0.14551627160996874,96.8159,0.5477453580901857,0.9758220502901354,88,3.5,8.7,178.8897473474801,392.0611,492.159,754,1608012,https://osu.ppy.sh/b/2044368
3607911,"Satono Diamond (CV: Tachibana Hina), Kitasan Black (CV: Yano Hinaki)",Ambitious World (PV Size),Happiness,NM,5.10002,0.4615224992636029,0.4615224992636029,0.25925925925925924,explore,corroborated,0.0,0.0,0.020564034142652357,0.02115380757345517,0.1344006711262406,0.15610715746254586,48.0,0,1,2,0.39789167098450295,97.7925,0.2857142857142857,0.6095444685466378,87,3.6,9.0,134.95452857142857,171.5328,194.943,7,17200,https://osu.ppy.sh/b/3607911
1599266,Aimer,Through My Blood <AM>,Through Starset's Nightmare,NM,5.27698,0.45975077966685574,0.45975077966685574,0.8058252427184466,high_conf,realized_only,0.0,0.0,-0.010998527704565752,0.0467792400970929,-0.00937509864392193,0.19821106378610567,53.0,10,17,23,-0.4795440829216285,98.6635,0.5180722891566265,0.9919224555735057,105,4.0,8.2,190.8334144578313,298.5326,486.759,83,109521,https://osu.ppy.sh/b/1599266
185842,TAG underground,POSSESSION,Challenge,NM,5.30948,0.45932324547569603,0.45932324547569603,0.2857142857142857,explore,corroborated,0.0,0.0,0.011415701512027386,0.02843801541986926,0.07975147405675094,0.18687559489004138,62.0,1,2,2,0.26849023902669716,96.5113,0.25,0.8795493934142115,104,4.0,8.0,219.4980375,465.5831,465.651,8,14872,https://osu.ppy.sh/b/185842
1988753,MIMI feat. Hatsune Miku,Ai no Sukima,Radiance,NM,5.30513,0.454532259899136,0.454532259899136,0.9909049567985448,high_conf,corroborated,0.0,0.0,0.00414965278853792,0.03396477053688786,-0.05034269860499951,0.24133822899864316,34.0,442,761,1016,-0.13220961539079365,97.151,0.5071133547498853,0.9739884393063584,66,3.8,9.0,181.58460587425424,282.73499999999996,609.29,2179,4779810,https://osu.ppy.sh/b/1988753
1678457,Chata,Boku no Tonari de Koi o Shite!,Sobani,NM,5.25665,0.4543298273045371,0.4543298273045371,0.5348837209302325,supported,corroborated,0.0,0.0,0.011960682960249073,0.02756858082049228,-0.06991278118001992,0.15578680426163785,49.0,0,3,5,-0.28902649143755305,98.27090000000001,0.4782608695652174,0.8729508196721312,89,4.2,8.8,162.8828,202.43,213.874,23,50814,https://osu.ppy.sh/b/1678457
1826549,ClariS,SHIORI (TV Size),Nevo's Extra,NM,5.14103,0.452680476714937,0.452680476714937,0.3333333333333333,explore,corroborated,0.0,0.0,0.03945313023769059,0.0049763224522591035,-0.08839050616172295,0.15143632062609,70.5,1,1,2,-0.49252194681885486,97.8328,0.7,0.998945147679325,88,4.0,9.0,174.15216,211.39959999999988,503.383,10,33975,https://osu.ppy.sh/b/1826549
1778101,ChouCho,Yasashisa no Riyuu (TV Size),Kindness,NM,4.89072,0.4521320518675356,0.4521320518675356,0.2857142857142857,explore,realized_only,0.0,0.0,-0.0004938453739624891,0.03755296478184436,-0.0017140265405102427,0.15872143085670817,39.0,0,1,1,-0.39408311596899565,96.293,0.75,0.9988344988344988,86,3.6,9.0,231.4313625,421.685,528.407,8,34119,https://osu.ppy.sh/b/1778101
673632,Chitose Sara,Arcadia,Arcadia,NM,5.34019,0.45188909350997797,0.5843432193667416,0.4117647058823529,explore,formula_only,0.4415137528558789,0.13245412585676367,0.07395602220018638,-0.012011522557652367,-0.2531437087099059,0.1305229786347617,78.5,0,0,1,-0.27441505080615647,97.7642,0.5714285714285714,0.9660033167495854,104,4.0,9.0,160.78809285714286,219.9367,228.081,14,70620,https://osu.ppy.sh/b/673632
5466936,Marina and the Diamonds,How to Be a Heartbreaker (Nightcore & Cut Ver.),RinRin's Special,NM,4.98442,0.45142365726663014,0.5304956695055942,0.48717948717948717,explore,formula_only,0.26357337412988024,0.07907201223896407,0.06381935360505202,-0.008309530846976552,0.9886395360330126,0.1857744135426908,49.0,2,5,6,1.061641491012675,94.2029,0.3157894736842105,0.5669014084507042,52,4.4,8.8,122.3036894736842,171.63819999999993,275.274,19,16465,https://osu.ppy.sh/b/5466936
4825249,SIX LOUNGE,Without any words (TV Size),Expert,NM,5.16864,0.45005160049522913,0.45005160049522913,0.4117647058823529,explore,corroborated,0.0,0.0,0.043544781987824306,0.0014114021611980263,0.5377432037064122,0.15639444798378224,48.0,0,1,3,0.7407501281812028,95.78465,0.2857142857142857,0.6677215189873418,87,4.0,8.0,107.11307142857143,150.68120000000002,167.098,14,25192,https://osu.ppy.sh/b/4825249
722607,Ayumi.,Hanagoyomi short version,Kencho's Insane,NM,5.03988,0.4470822043379781,0.4470822043379781,0.8360655737704918,high_conf,corroborated,0.0,0.0,0.002040080029058886,0.03505443590111208,-0.5508039279936703,0.18235691857863207,50.0,11,20,30,-0.5904776980189536,97.8733,0.7450980392156863,0.9962264150943396,98,4.0,8.0,156.96178529411765,176.92250000000004,500.106,102,537760,https://osu.ppy.sh/b/722607
995922,WALKUERE,Ichido dake no Koi nara,lfj's Extra,NM,5.282,0.4462294875722479,0.4462294875722479,0.2857142857142857,explore,corroborated,0.0,0.0,0.026934634904783254,0.014651484610356064,0.09574692973040524,0.16129084879704236,45.5,0,2,2,-0.03579378727295071,95.80705,0.5,0.9832089552238805,86,3.8,8.5,220.875,497.12669999999997,518.007,8,39769,https://osu.ppy.sh/b/995922
962979,HO-KAGO TEA TIME,Kira Kira Days,Milan-'s Extra!!,NM,5.28382,0.44069189444412854,0.45354323884019637,0.9367088607594937,high_conf,formula_only,0.042837814653559396,0.012851344396067818,0.047842355932953266,-0.0018015325732888589,0.403190047265141,0.1549403563195825,57.0,10,31,65,0.04307278431663874,97.9434,0.3885135135135135,0.8058925476603119,90,4.3,8.6,156.2170179054054,208.169,493.483,296,498125,https://osu.ppy.sh/b/962979
1937847,Dreamcatcher,YOU AND I,TheMefisto's Another,NM,4.818,0.4382021108810078,0.4382021108810078,0.3939393939393939,explore,corroborated,0.0,0.0,0.014341544017990178,0.024253596233465596,0.03503926390818143,0.15613259736257756,63.0,1,2,2,-0.26823530480092594,97.4448,0.5384615384615384,0.9667458432304038,79,3.6,8.0,159.8753153846154,373.59180000000003,398.766,13,59967,https://osu.ppy.sh/b/1937847
1669839,FLOW,Sign (TV Size),Monstrata's Insane,NM,4.99564,0.4373040494798245,0.4373040494798245,0.48717948717948717,explore,corroborated,0.0,0.0,0.04196085778947255,0.0016215792470110485,0.1358492970957518,0.16689215096789628,49.0,2,2,3,0.6535610676565242,93.7059,0.42105263157894735,0.9251968503937008,86,4.0,9.0,124.26974210526316,165.0768,492.657,19,58455,https://osu.ppy.sh/b/1669839
4233202,Sayuri,Hana no Tou (TV Size),Takina,NM,5.17991,0.4330234832732219,0.46460381072936136,0.25925925925925924,explore,formula_only,0.10526775818713154,0.03158032745613946,0.051794599524415126,-0.004089199170148097,0.3310764070253374,0.16048769654600722,57.0,1,1,1,1.5144000459980225,94.6743,0.0,0.4225092250922509,87,4.0,8.0,138.6683285714286,247.08500000000012,451.97,7,10314,https://osu.ppy.sh/b/4233202
1554404,ASIAN KUNG-FU GENERATION,Blood Circulator,Extra,NM,5.17644,0.43116732112907497,0.43116732112907497,0.6875,supported,corroborated,0.0,0.0,0.012057719696424246,0.02552085810463725,0.22482692940677798,0.18566140751312507,45.5,6,11,16,0.15163225972186614,96.68435,0.4090909090909091,0.8403846153846154,89,4.0,8.4,168.71545,396.13400000000007,514.699,44,86508,https://osu.ppy.sh/b/1554404
1694013,Hoshino Gen,DORAEMON,Haruto's Expert,NM,4.92578,0.4276579074738686,0.46829513175244836,0.3939393939393939,explore,formula_only,0.13545741426193245,0.040637224278579735,0.05341883464210696,-0.00510194462925948,-0.11702236190504235,0.1529844811906535,67.0,1,1,1,0.9817285732663228,95.8751,0.23076923076923078,0.5407925407925408,89,4.5,8.4,92.68946923076922,113.2542,145.469,13,65979,https://osu.ppy.sh/b/1694013
1592165,JIN ft. Shoichi Taguchi (Sentimental Vector),Kagerou Days,A r M i N's Extra,NM,5.24125,0.4251523728983503,0.4251523728983503,0.6666666666666666,supported,corroborated,0.0,0.0,0.025990377755110546,0.013631376920371849,-0.07783937960134674,0.17027692938072586,63.5,4,5,7,-0.39684775431700386,97.67699999999999,0.575,0.9950248756218906,100,3.0,8.5,179.011315,215.3402,588.062,40,54396,https://osu.ppy.sh/b/1592165
3668047,NIGHTMARE,Alumina (TV Size),L,NM,5.1341,0.4227492042306846,0.4227492042306846,0.3103448275862069,explore,corroborated,0.0,0.0,0.011302012143885825,0.02542259956972743,0.3136790774496831,0.21741134119561611,49.0,1,3,3,0.6227048667947128,94.0075,0.4444444444444444,0.8426666666666667,66,4.0,8.5,143.22648888888887,202.97380000000004,380.185,9,13692,https://osu.ppy.sh/b/3668047
2151745,Oomori Seiko,JUSTadICE (TV Size),Kencho's Extra,NM,5.2493,0.42224120278459076,0.42224120278459076,0.375,explore,corroborated,0.0,0.0,0.008729905917350688,0.027479972977309704,-0.03360265017838138,0.1866874998114089,44.5,2,3,3,-0.2797409826001736,98.358,0.5,0.9528301886792453,88,4.1,8.3,140.40268333333333,176.4107,194.428,12,33156,https://osu.ppy.sh/b/2151745
1667530,Wakeshima Kanon,killy killy JOKER (TV Size),Expert,NM,5.21732,0.4222178201861687,0.4222178201861687,0.25925925925925924,explore,realized_only,0.0,0.0,-0.0004087395686421264,0.03494118710447652,-0.21799711349359438,0.14654664805550963,58.0,0,1,2,-0.75367932173727,97.5309,0.8571428571428571,0.9979423868312757,83,4.0,8.5,150.32337142857142,188.6804,191.444,7,28017,https://osu.ppy.sh/b/1667530
1737489,Ray,km/h (TV Size),Owens' Extra,NM,5.29742,0.42160895374037305,0.4622250220241466,0.6551724137931034,supported,formula_only,0.1353868942792452,0.04061606828377356,0.0528509889729764,-0.005154076693551739,0.08908194970284752,0.13655724760347362,67.0,0,3,5,-0.28444115307033135,96.33250000000001,0.7368421052631579,0.9971374045801527,89,3.6,9.0,156.81585526315789,208.98130000000003,295.928,38,79830,https://osu.ppy.sh/b/1737489
1839781,UNLIMITS,Haruka Kanata (TV Size),Astronic's Expert,NM,5.26412,0.4206865973775909,0.4206865973775909,0.4444444444444444,explore,corroborated,0.0,0.0,0.015441117400877568,0.02186705038013779,-0.22050905723649103,0.1766681404312233,47.0,1,4,4,0.7847614591061343,95.8988,0.25,0.5604395604395604,84,4.0,8.5,171.13173125,408.7115,525.991,16,80829,https://osu.ppy.sh/b/1839781
386140,deadmau5,Orange File,Extra,NM,4.93139,0.41988016835720465,0.41988016835720465,0.5238095238095238,supported,corroborated,0.0,0.0,0.0023605243617808892,0.032480962967056916,-0.23627880512571836,0.17906328668839322,51.0,2,4,6,-0.7870614489944494,97.64009999999999,0.9545454545454546,1.0,32,4.0,8.0,204.9972590909091,447.9748,486.36,22,174308,https://osu.ppy.sh/b/386140
2280179,Nanamori-chu * Goraku-bu,Acchu~ma Seishun! (TV Size),Trynna's Insane,NM,5.2181,0.41929238406092034,0.42244095338409837,0.5833333333333334,supported,formula_only,0.010495231077260043,0.003148569323178013,0.043001063620948764,-0.0004910663511581582,0.0395240447682578,0.176516679296628,56.5,1,3,7,0.12707581596590883,96.2529,0.5357142857142857,0.8614564831261101,89,3.9,8.3,163.47535,261.66230000000013,416.447,28,45351,https://osu.ppy.sh/b/2280179
